score_lr,score_diff_of_means
0.025249,0.387536
0.030095,0.384712
0.019894,0.383254
0.037314,0.403946
0.129420,0.443428
0.299953,0.464973
0.026770,0.388371
0.021630,0.381262
0.033023,0.392563
0.048609,0.411603
0.018072,0.380729
0.038148,0.397209
0.037327,0.396670
0.024342,0.384445
0.020412,0.381133
0.038286,0.412066
0.068005,0.422496
0.016870,0.378333
0.014264,0.372635
0.046257,0.408160
0.036847,0.392155
0.021057,0.373214
0.012330,0.376398
0.009477,0.360065
0.040290,0.398158
0.007061,0.365772
0.021415,0.375166
0.008713,0.357019
0.024084,0.381007
0.033415,0.397250
0.016992,0.375904
0.024490,0.388214
0.017636,0.391674
0.037554,0.407516
0.035145,0.395649
0.019774,0.381126
0.054441,0.407026
0.023256,0.383605
0.022044,0.385155
0.020701,0.384889
0.021958,0.384472
0.020130,0.379776
0.015633,0.380008
0.015218,0.369716
0.012856,0.365819
0.023950,0.395893
0.011327,0.362375
0.043763,0.403915
0.026741,0.382022
0.012701,0.370938
0.016880,0.377180
0.008547,0.357888
0.007307,0.363996
0.019265,0.380941
0.072926,0.415929
0.095094,0.415367
0.012723,0.368258
0.007567,0.368473
0.031486,0.389974
0.063835,0.407891
0.035952,0.394242
0.015510,0.371278
0.013577,0.366105
0.122699,0.444636
0.033476,0.391899
0.035528,0.390930
0.026217,0.385197
0.044564,0.403456
0.017301,0.378500
0.037724,0.398882
0.028679,0.378755
0.014325,0.372635
0.058663,0.407453
0.039623,0.398407
0.029812,0.389762
0.027955,0.391004
0.017267,0.369921
0.014579,0.374087
0.015573,0.370155
0.017601,0.370320
0.012364,0.368854
0.019690,0.381016
0.013599,0.372286
0.030829,0.386849
0.010104,0.366347
0.011053,0.357955
0.011482,0.356149
0.101063,0.421949
0.018459,0.378008
0.058599,0.406145
0.022702,0.384950
0.014147,0.374468
0.023716,0.384098
0.033454,0.394218
0.023002,0.385296
0.047509,0.402289
0.022978,0.383291
0.015449,0.372379
0.018478,0.375992
0.021985,0.382077
0.049844,0.403839
0.010012,0.359285
0.044713,0.402393
0.011241,0.375130
0.064806,0.409000
0.039298,0.397227
0.019281,0.380223
0.020469,0.376745
0.063142,0.411469
0.032672,0.391161
0.023760,0.390996
0.046027,0.401805
0.015294,0.370763
0.026388,0.385146
0.007768,0.356104
0.058034,0.406675
0.021427,0.381826
0.041284,0.397957
0.091277,0.421754
0.007923,0.357962
0.008794,0.365486
0.034331,0.387102
0.163722,0.447354
0.013869,0.368820
0.136871,0.434826
0.013645,0.367223
0.052157,0.403826
0.059703,0.409196
0.110633,0.425760
0.027496,0.386456
0.020776,0.383884
0.044986,0.404729
0.005292,0.350101
0.016654,0.375475
0.046110,0.400662
0.002621,0.329053
0.016346,0.373329
0.039017,0.398763
0.026146,0.390589
0.039400,0.400936
0.029791,0.387860
0.032504,0.390972
0.057130,0.405741
0.009873,0.356205
0.017312,0.379755
0.035874,0.395758
0.007797,0.362970
0.034242,0.395851
0.034968,0.397385
0.014884,0.372102
0.044319,0.403133
0.023703,0.384544
0.017592,0.379075
0.011696,0.371739
0.021792,0.380079
0.059195,0.416417
0.033496,0.390747
0.052592,0.404950
0.037000,0.393510
0.003990,0.333150
0.039873,0.400979
0.044378,0.406584
0.013746,0.372706
0.034793,0.396782
0.003633,0.343395
0.011406,0.371306
0.022505,0.384158
0.011001,0.357876
0.018730,0.380728
0.017560,0.378260
0.023011,0.381451
0.017203,0.370886
0.019794,0.381062
0.010794,0.365654
0.025838,0.385026
0.018253,0.378147
0.011138,0.365707
0.035130,0.393915
0.014688,0.371998
0.018868,0.378681
0.026543,0.388660
0.021614,0.383499
0.006096,0.360432
0.039662,0.398760
0.011159,0.364813
0.000685,0.309480
0.023619,0.387940
0.015892,0.372152
0.023806,0.385659
0.039822,0.404404
0.007317,0.353841
0.011617,0.370326
0.053576,0.412841
0.049310,0.394683
0.019954,0.387508
0.013741,0.377966
0.010485,0.370213
0.031461,0.392742
0.043203,0.397647
0.022396,0.383838
0.033643,0.396058
0.031969,0.388415
0.066942,0.414599
0.034423,0.390823
0.010398,0.362217
0.026120,0.387911
0.002670,0.337255
0.023096,0.381754
0.024736,0.386235
0.031338,0.396447
0.024996,0.386840
0.016263,0.373680
0.049236,0.403432
0.038376,0.395860
0.015351,0.371680
0.015213,0.372727
0.007860,0.357080
0.045480,0.400008
0.018208,0.376430
0.027386,0.390066
0.019557,0.379493
0.028060,0.390281
0.053099,0.406144
0.011568,0.368041
0.043570,0.407080
0.043731,0.403374
0.009595,0.372621
0.003583,0.344857
0.022715,0.384909
0.052774,0.408857
0.054864,0.405002
0.046633,0.402783
0.039768,0.395480
0.019180,0.379496
0.007350,0.360403
0.007732,0.362458
0.029392,0.389874
0.032878,0.391685
0.061807,0.409704
0.028191,0.390396
0.035253,0.391682
0.013739,0.370096
0.002994,0.330989
0.013054,0.370880
0.013980,0.373964
0.033432,0.390442
0.016682,0.376672
0.065745,0.412463
0.024690,0.386968
0.044569,0.400922
0.024268,0.377855
0.045793,0.399826
0.017953,0.380236
0.022850,0.380808
0.014646,0.367266
0.017306,0.374026
0.094116,0.425532
0.034477,0.393319
0.029652,0.392106
0.005746,0.345124
0.029546,0.390806
0.019531,0.374384
0.021159,0.379866
0.022411,0.379643
0.041560,0.398544
0.003002,0.331439
0.019581,0.387636
0.021589,0.380859
0.080328,0.416915
0.032257,0.391401
0.029331,0.387304
0.023838,0.381861
0.057129,0.409839
0.026342,0.385414
0.026391,0.386167
0.043271,0.399467
0.013101,0.362198
0.020587,0.380393
0.021387,0.379415
0.016072,0.374338
0.052427,0.403858
0.056035,0.406899
0.016341,0.373815
0.010296,0.367659
0.017754,0.373078
0.029714,0.390505
0.028764,0.390981
0.022045,0.381369
0.041476,0.402141
0.032998,0.394339
0.006811,0.356349
0.014119,0.377858
0.044359,0.408690
0.025143,0.387674
0.012954,0.371216
0.050518,0.409856
0.012476,0.374487
0.015953,0.366467
0.033059,0.393442
0.030377,0.380954
0.014815,0.368174
0.019180,0.380923
0.144890,0.437580
0.007535,0.353804
0.018016,0.374509
0.039028,0.388583
0.006864,0.355173
0.025099,0.387040
0.032767,0.386241
0.019911,0.380287
0.023256,0.382423
0.035257,0.396365
0.019757,0.377753
0.011287,0.366188
0.037613,0.387837
0.002856,0.335598
0.019102,0.377000
0.026179,0.386607
0.011687,0.368689
0.051455,0.402686
0.011831,0.360713
0.012615,0.353022
0.026683,0.391959
0.015954,0.373263
0.019678,0.383214
0.023460,0.378784
0.020240,0.387862
0.042442,0.399550
0.012545,0.366310
0.046981,0.399145
0.199321,0.445675
0.017511,0.378009
0.033207,0.390605
0.034763,0.395997
0.015660,0.373535
0.012594,0.371839
0.023880,0.386853
0.025361,0.381001
0.043881,0.400391
0.032853,0.403448
0.005718,0.345681
0.084254,0.423597
0.036530,0.397204
0.038154,0.394330
0.012866,0.368188
0.033675,0.392007
0.016814,0.380437
0.076725,0.419873
0.033670,0.388847
0.032458,0.393629
0.021811,0.386466
0.011170,0.364764
0.035737,0.394489
0.050194,0.406707
0.019735,0.381218
0.022483,0.380780
0.013494,0.371166
0.025872,0.384831
0.011988,0.366595
0.023253,0.386144
0.023332,0.384576
0.011948,0.359152
0.017113,0.376411
0.041764,0.399432
0.033567,0.384142
0.010921,0.361494
0.032573,0.386614
0.015788,0.376504
0.028496,0.386855
0.009077,0.367451
0.031084,0.390926
0.009810,0.359604
0.017172,0.368812
0.055634,0.403792
0.025315,0.390676
0.015330,0.376256
0.018666,0.382076
0.010799,0.373719
0.628308,0.520975
0.035135,0.393136
0.009039,0.360636
0.027300,0.387325
0.039675,0.406816
0.038275,0.403637
0.044966,0.399636
0.015239,0.373040
0.019041,0.384265
0.027063,0.386512
0.038714,0.397048
0.025965,0.400393
0.032575,0.393677
0.073015,0.413022
0.021198,0.376216
0.021730,0.380359
0.018493,0.378269
0.005436,0.348446
0.019610,0.374963
0.012901,0.371384
0.072362,0.413334
0.012692,0.374069
0.016143,0.376816
0.022981,0.386598
0.005779,0.359629
0.110396,0.432281
0.023656,0.385609
0.020716,0.380016
0.022381,0.384154
0.013112,0.371820
0.013788,0.370555
0.082510,0.423765
0.006231,0.352044
0.010247,0.358422
0.017315,0.372119
0.017524,0.374753
0.011395,0.369554
0.028278,0.389478
0.013349,0.372749
0.033228,0.391296
0.025095,0.383517
0.010691,0.374320
0.034127,0.392422
0.014649,0.377095
0.007665,0.347851
0.011428,0.362417
0.013063,0.368188
0.019441,0.374605
0.024432,0.387314
0.007675,0.357275
0.027184,0.389311
0.037315,0.396714
0.061650,0.413307
0.005987,0.348477
0.054151,0.403814
0.035994,0.393368
0.015729,0.367306
0.025103,0.386865
0.015424,0.379504
0.024877,0.379279
0.026566,0.390030
0.004885,0.356311
0.009788,0.366135
0.028831,0.390180
0.031256,0.392388
0.007143,0.350011
0.017861,0.383158
0.008035,0.356691
0.011587,0.361585
0.033617,0.391375
0.006652,0.358818
0.003659,0.354457
0.044530,0.400198
0.035045,0.396058
0.027569,0.392903
0.014853,0.373752
0.023374,0.384401
0.036085,0.386177
0.048299,0.403527
0.038285,0.402690
0.027240,0.388696
0.147961,0.444615
0.012050,0.368037
0.017352,0.372610
0.056111,0.409750
0.002885,0.329018
0.002399,0.328310
0.054463,0.409469
0.042924,0.397000
0.029267,0.387530
0.033982,0.395433
0.017024,0.375166
0.028941,0.389360
0.023529,0.382500
0.015155,0.374557
0.024253,0.383408
0.042301,0.398497
0.035040,0.395076
0.031222,0.395719
0.009542,0.363818
0.029890,0.396007
0.033827,0.396397
0.044045,0.401253
0.011241,0.369190
0.005973,0.357275
0.010443,0.349951
0.013275,0.364206
0.017726,0.370895
0.007528,0.357965
0.039409,0.395647
0.005852,0.345028
0.034533,0.392235
0.017405,0.372063
0.011100,0.373136
0.023206,0.387481
0.015823,0.374869
0.021466,0.387388
0.019323,0.377453
0.035891,0.405620
0.017620,0.382358
0.044226,0.400168
0.022703,0.380518
0.024060,0.387371
0.013681,0.370236
0.016415,0.373435
0.012120,0.367980
0.007119,0.358584
0.045163,0.401686
0.012028,0.367253
0.031935,0.393614
0.016654,0.372134
0.027100,0.381312
0.005681,0.353991
0.036660,0.393510
0.022112,0.378314
0.043629,0.401453
0.016035,0.368715
0.017920,0.375789
0.019204,0.380428
0.002017,0.322502
0.009038,0.362770
0.016899,0.379014
0.038816,0.396271
0.050558,0.405092
0.045077,0.398263
0.050594,0.401898
0.010805,0.367936
0.128059,0.436078
0.003184,0.338209
0.022924,0.385568
0.017350,0.378007
0.012832,0.371133
0.037604,0.397090
0.021060,0.381039
0.025344,0.388190
0.048890,0.404993
0.034902,0.397403
0.051625,0.407951
0.013819,0.370552
0.011420,0.367531
0.026765,0.387503
0.049328,0.402285
0.044317,0.401551
0.032836,0.394539
0.030616,0.390002
0.026533,0.390004
0.043145,0.402494
0.032933,0.395773
0.027702,0.388124
0.042705,0.400595
0.032020,0.392791
0.009197,0.363392
0.051137,0.405750
0.029184,0.388417
0.016310,0.372700
0.054545,0.408118
0.014402,0.371682
0.020691,0.380270
0.058880,0.411557
0.002130,0.335704
0.009806,0.373458
0.016518,0.381398
0.005895,0.351763
0.023685,0.381362
0.027475,0.389585
0.034650,0.396608
0.006356,0.355089
0.028589,0.389846
0.038552,0.399681
0.062586,0.411463
0.043659,0.400670
0.039527,0.402266
0.030840,0.393617
0.015138,0.377682
0.075545,0.423817
0.011403,0.375823
0.009924,0.364271
0.174050,0.445825
0.055564,0.412040
0.006115,0.363086
0.011775,0.362133
0.018946,0.380226
0.018726,0.378213
0.006448,0.350489
0.056219,0.403666
0.035503,0.398311
0.022160,0.383527
0.041478,0.398161
0.013412,0.380312
0.024827,0.390432
0.012182,0.361252
0.005277,0.359919
0.017010,0.373643
0.027000,0.395157
0.035607,0.395938
0.102357,0.427152
0.031194,0.390323
0.040440,0.399947
0.033477,0.391388
0.018720,0.379726
0.017793,0.371650
0.044742,0.400676
0.024203,0.383615
0.039068,0.393349
0.018118,0.377487
0.016476,0.373966
0.026919,0.385904
0.015480,0.371145
0.002700,0.337251
0.016843,0.371123
0.013854,0.367997
0.045044,0.403966
0.034530,0.392650
0.007843,0.349683
0.036460,0.392480
0.024133,0.382348
0.023158,0.381453
0.032681,0.391844
0.024997,0.386393
0.010551,0.368903
0.028330,0.386157
0.023316,0.386231
0.046639,0.401103
0.012736,0.368594
0.055872,0.407739
0.028090,0.396647
0.043286,0.401170
0.020290,0.379234
0.032703,0.405407
0.025314,0.386162
0.017242,0.378546
0.019397,0.377931
0.050843,0.406260
0.045979,0.402609
0.038222,0.400990
0.039243,0.396969
0.029598,0.387684
0.049421,0.403285
0.021882,0.383401
0.025596,0.385644
0.053407,0.402616
0.025877,0.387964
0.016602,0.375176
0.032946,0.392149
0.019793,0.379997
0.116879,0.434375
0.004179,0.347451
0.027443,0.385489
0.015573,0.375892
0.066238,0.410694
0.021586,0.382125
0.026112,0.384607
0.044193,0.401699
0.030986,0.393335
0.040798,0.402793
0.025648,0.389502
0.007305,0.352554
0.024721,0.385770
0.017212,0.373969
0.011252,0.358952
0.006353,0.361240
0.026385,0.387808
0.009728,0.356871
0.008782,0.342871
0.023698,0.374760
0.010149,0.356932
0.028869,0.390820
0.017052,0.376670
0.011504,0.367843
0.005219,0.372533
0.049606,0.405713
0.016598,0.373765
0.029934,0.389436
0.062525,0.407064
0.056875,0.405511
0.035394,0.393657
0.023698,0.395584
0.014718,0.377018
0.013928,0.371324
0.007913,0.360463
0.005545,0.354547
0.056989,0.408380
0.011787,0.366618
0.034932,0.395684
0.027411,0.390953
0.040126,0.399146
0.074214,0.414833
0.052127,0.400558
0.071535,0.413044
0.022463,0.381912
0.042891,0.398019
0.039874,0.397702
0.025942,0.388896
0.027628,0.386929
0.031455,0.391146
0.009463,0.367483
0.007257,0.356737
0.016555,0.379615
0.093253,0.424578
0.043685,0.402459
0.023317,0.386300
0.012575,0.373011
0.014546,0.372388
0.421031,0.486834
0.007905,0.368450
0.008959,0.359776
0.008336,0.368435
0.073490,0.417572
0.031244,0.389084
0.022276,0.385426
0.008841,0.362640
0.010483,0.363288
0.007598,0.343538
0.023130,0.390583
0.027528,0.389150
0.033391,0.395490
0.007500,0.353022
0.016811,0.376657
0.017718,0.376621
0.009088,0.361799
0.031732,0.396409
0.041808,0.399671
0.054970,0.408183
0.012111,0.369177
0.011926,0.372121
0.036466,0.395875
0.033628,0.395357
0.014265,0.371649
0.011271,0.369510
0.015370,0.375522
0.043226,0.405575
0.018899,0.379962
0.020058,0.384782
0.006588,0.359064
0.013269,0.371807
0.062102,0.412746
0.017147,0.364984
0.037220,0.393853
0.011033,0.373097
0.010394,0.367809
0.021572,0.396355
0.051192,0.405581
0.030565,0.387201
0.010417,0.358637
0.019176,0.379080
0.025328,0.384613
0.020602,0.381799
0.017281,0.383676
0.010884,0.359987
0.005670,0.345992
0.017256,0.369350
0.022935,0.377891
0.007167,0.341446
0.016710,0.378548
0.007414,0.348816
0.012250,0.364171
0.019914,0.382125
0.092869,0.420131
0.034354,0.394130
0.110466,0.432980
0.019327,0.380234
0.026581,0.390698
0.049021,0.405017
0.014796,0.377349
0.028631,0.390507
0.034837,0.394114
0.055600,0.408128
0.030047,0.392983
0.046253,0.403455
0.024255,0.387134
0.020984,0.382048
0.019603,0.382592
0.053444,0.412077
0.063390,0.407471
0.030644,0.393861
0.028116,0.390813
0.029763,0.390326
0.025643,0.389348
0.031727,0.388757
0.015671,0.372510
0.027040,0.389483
0.037926,0.396981
0.030606,0.392581
0.136192,0.441616
0.035974,0.394896
0.004935,0.353043
0.020134,0.386482
0.050642,0.403399
0.010549,0.368880
0.015245,0.378999
0.026002,0.392933
0.027352,0.388314
0.012554,0.371744
0.095950,0.427556
0.078067,0.418870
0.023725,0.398585
0.013148,0.362645
0.046709,0.402066
0.012321,0.362251
0.008527,0.363649
0.015545,0.378832
0.024881,0.381236
0.033661,0.397668
0.017935,0.385023
0.004717,0.347084
0.023733,0.378834
0.035026,0.392616
0.009252,0.362542
0.030878,0.396650
0.017741,0.383371
0.015194,0.377240
0.033593,0.394492
0.019523,0.379871
0.015259,0.368563
0.042176,0.395917
0.023932,0.377374
0.029786,0.391231
0.013339,0.373503
0.022715,0.380972
0.019438,0.371945
0.036105,0.397182
0.025208,0.388582
0.011795,0.366881
0.017897,0.373189
0.154190,0.434890
0.017466,0.374259
0.005801,0.355807
0.009600,0.354843
0.037039,0.400823
0.023526,0.384830
0.028027,0.388545
0.012677,0.383626
0.010122,0.366756
0.031307,0.393791
0.014217,0.366602
0.007708,0.361749
0.023049,0.384165
0.028876,0.400648
0.010232,0.362439
0.012829,0.363405
0.009021,0.350153
0.052374,0.405504
0.024373,0.386540
0.002616,0.343659
0.014150,0.382101
0.061114,0.402580
0.009075,0.361616
0.020472,0.379196
0.034559,0.393792
0.014242,0.358984
0.005303,0.343633
0.012999,0.365537
0.040652,0.399128
0.045955,0.398210
0.016686,0.377306
0.029032,0.394632
0.070066,0.411864
0.046186,0.401931
0.030805,0.390782
0.014916,0.375167
0.030706,0.384999
0.012049,0.369810
0.032718,0.387792
0.174484,0.446521
0.040374,0.399720
0.063544,0.419638
0.023346,0.382428
0.059639,0.410079
0.033574,0.398178
0.015322,0.367711
0.026155,0.389971
0.030674,0.391877
0.027832,0.391585
0.045596,0.395017
0.040999,0.397260
0.020206,0.372133
0.009007,0.360946
0.022440,0.385179
0.012087,0.370506
0.023485,0.382646
0.024154,0.382914
0.011862,0.363412
0.056559,0.408897
0.010902,0.364589
0.013401,0.362408
0.032144,0.390876
0.018940,0.378168
0.020405,0.382012
0.014471,0.368285
0.007954,0.351862
0.017938,0.380346
0.022145,0.380843
0.005170,0.349368
0.098806,0.423563
0.024209,0.386051
0.013964,0.375535
0.010336,0.364310
0.015893,0.376872
0.053593,0.408256
0.018770,0.386903
0.069168,0.413689
0.028787,0.391759
0.010992,0.361931
0.023158,0.382037
0.009106,0.355656
0.021101,0.380598
0.012062,0.373548
0.024448,0.387792
0.040871,0.400672
0.017808,0.377472
0.024262,0.380489
0.009809,0.371675
0.015525,0.379421
0.011207,0.379103
0.017972,0.383392
0.093864,0.429015
0.038283,0.396829
0.004407,0.350423
0.041427,0.403767
0.053139,0.406101
0.017459,0.377083
0.012979,0.378139
0.029890,0.395031
0.056369,0.413993
0.027476,0.393013
0.005736,0.345729
0.008155,0.361579
0.014013,0.372480
0.009287,0.366179
0.056689,0.418989
0.008089,0.364446
0.030872,0.391914
0.044303,0.401258
0.017378,0.378841
0.008657,0.369679
0.021505,0.380169
0.068646,0.417321
0.021541,0.383210
0.017817,0.373618
0.009360,0.368572
0.015428,0.375943
0.032891,0.393131
0.021378,0.378838
0.024153,0.382517
0.034153,0.391282
0.015237,0.371609
0.026355,0.385868
0.022268,0.375779
0.016750,0.363653
0.021409,0.383019
0.066007,0.410129
0.010518,0.366664
0.030121,0.389796
0.029338,0.380544
0.061839,0.412508
0.031212,0.391574
0.015844,0.384093
0.025859,0.387321
0.025319,0.385159
0.009661,0.355889
0.018785,0.382966
0.014285,0.371007
0.019921,0.393898
0.052184,0.402923
0.012144,0.372385
0.024217,0.384315
0.017458,0.377751
0.041109,0.397371
0.008495,0.360343
0.002426,0.332435
0.015629,0.375036
0.035996,0.392275
